,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity,macc_x_mean,macc_y_mean,macc_z_mean,e4acc_x_mean,e4acc_y_mean,e4acc_z_mean,,,,Class
13533,13533,13533,13533,2018_11_28_01_03,meal,3,0,,2,2,,restaurant,7,6,3,-0.050255103,0.253796946,10.34386485,-0.426359049,-0.145743815,0.632714844,,,,C
13534,13534,13534,13534,2018_11_28_01_03,meal,3,0,,2,2,,restaurant,7,6,3,-0.4616187,0.290353564,10.38029432,-0.426359049,-0.145743815,0.632714844,,,,C
13535,13535,13535,13535,2018_11_28_01_04,meal,3,0,,2,2,,restaurant,7,6,3,-0.444602987,0.27138129,10.37577418,-0.438191732,-0.426920573,0.679386393,,,,C
13536,13536,13536,13536,2018_11_28_01_05,meal,3,0,,2,2,,restaurant,7,6,3,-0.194074196,0.58869618,10.13043749,-0.756241862,-0.021020508,0.262760417,,,,C
13537,13537,13537,13537,2018_11_28_01_05,meal,3,0,,2,2,,restaurant,7,6,3,-0.31246343,0.139206877,10.38554939,-0.756241862,-0.021020508,0.262760417,,,,C
13538,13538,13538,13538,2018_11_28_01_06,meal,3,0,,2,2,,restaurant,7,6,3,-0.328811747,0.144156428,10.36883998,-0.712947591,0.018448893,0.482063802,,,,C
13539,13539,13539,13539,2018_11_28_01_07,meal,3,0,,2,2,,restaurant,7,6,3,-0.038249767,0.215401538,10.34924313,-0.781534831,-0.08293457,0.413859049,,,,C
13540,13540,13540,13540,2018_11_28_01_07,meal,3,0,,2,2,,restaurant,7,6,3,-0.33330344,0.143587757,10.37226465,-0.781534831,-0.08293457,0.413859049,,,,C
13541,13541,13541,13541,2018_11_28_01_08,meal,3,0,,2,2,,restaurant,7,6,3,-0.366677486,0.158306869,10.35982445,-0.462744141,0.518888346,0.366577148,,,,C
13542,13542,13542,13542,2018_11_28_01_09,meal,3,0,,2,2,,restaurant,7,6,3,-0.045890797,0.217670713,10.35190106,-0.392667643,0.616170247,0.535058594,,,,C
13543,13543,13543,13543,2018_11_28_01_09,meal,3,0,,2,2,,restaurant,7,6,3,-0.362902529,0.156494461,10.36379244,-0.392667643,0.616170247,0.535058594,,,,C
13544,13544,13544,13544,2018_11_28_01_10,meal,3,0,,2,2,,restaurant,7,6,3,-0.04622267,0.21814592,10.35590358,-0.590983073,0.172086589,0.461857096,,,,C
13545,13545,13545,13545,2018_11_28_01_10,meal,3,0,,2,2,,restaurant,7,6,3,-0.347161927,0.151523745,10.36159665,-0.590983073,0.172086589,0.461857096,,,,C
13546,13546,13546,13546,2018_11_28_01_11,meal,3,0,,2,2,,restaurant,7,6,3,-0.339295647,0.152947397,10.36115426,-0.665605459,-0.548902423,0.371067288,,,,C
13547,13547,13547,13547,2018_11_28_01_12,meal,3,0,,2,2,,restaurant,7,6,3,-0.340676402,0.151767723,10.36386482,-0.600333659,-0.514599609,0.471305339,,,,C
13548,13548,13548,13548,2018_11_28_01_13,meal,3,0,,2,2,,restaurant,7,6,3,-0.339896253,0.153518304,10.36477691,-0.777473958,-0.412141927,0.394873047,,,,C
13549,13549,13549,13549,2018_11_28_01_14,meal,3,0,,2,2,,restaurant,7,6,3,-0.340480401,0.151460389,10.36223131,-0.589363607,-0.353271484,0.600708008,,,,C
13550,13550,13550,13550,2018_11_28_01_15,meal,3,0,,2,2,,restaurant,7,6,3,-0.371361327,0.150271682,10.35802279,-0.572233073,0.348185221,0.428491211,,,,C
13551,13551,13551,13551,2018_11_28_01_16,meal,3,0,,2,2,,restaurant,7,6,3,-6.10891446,-1.356587329,5.395188366,-0.567081706,0.352457682,0.47175293,,,,C
13552,13552,13552,13552,2018_11_28_01_16,meal,3,0,,2,2,,restaurant,7,6,3,-0.390370162,0.148502171,10.36087542,-0.567081706,0.352457682,0.47175293,,,,C
13553,13553,13553,13553,2018_11_28_01_17,meal,3,0,,2,2,,restaurant,7,6,3,-5.537428786,-1.443492015,3.422892203,-0.91722819,0.12582194,0.335327148,,,,C
13554,13554,13554,13554,2018_11_28_01_17,meal,3,0,,2,2,,restaurant,7,6,3,-0.389623835,0.150927153,10.35949813,-0.91722819,0.12582194,0.335327148,,,,C
13555,13555,13555,13555,2018_11_28_01_18,meal,3,0,,2,2,,restaurant,7,6,3,6.507470388,3.249947733,0.941062067,-0.722762044,0.326497396,0.494482422,,,,C
13556,13556,13556,13556,2018_11_28_01_18,meal,3,0,,2,2,,restaurant,7,6,3,-0.391295133,0.153314704,10.36257255,-0.722762044,0.326497396,0.494482422,,,,C
13557,13557,13557,13557,2018_11_28_01_19,meal,3,0,,2,2,,restaurant,7,6,3,-0.398410711,0.150542471,10.36245994,-0.358081055,0.515340169,0.479321289,,,,C
13558,13558,13558,13558,2018_11_28_01_20,meal,3,0,,2,2,,restaurant,7,6,3,-2.51115469,9.462009062,-0.185081526,-0.340527344,0.44144694,0.547949219,,,,C
13559,13559,13559,13559,2018_11_28_01_20,meal,3,0,,2,2,,restaurant,7,6,3,-0.399302465,0.14917739,10.36132829,-0.340527344,0.44144694,0.547949219,,,,C
13560,13560,13560,13560,2018_11_28_01_21,meal,3,0,,2,2,,restaurant,7,6,3,-2.81411034,9.172734301,2.063090736,-0.156608073,0.622892253,0.384285482,,,,C
13561,13561,13561,13561,2018_11_28_01_21,meal,3,0,,2,2,,restaurant,7,6,3,-0.39937858,0.15128781,10.35973329,-0.156608073,0.622892253,0.384285482,,,,C
13562,13562,13562,13562,2018_11_28_01_22,meal,3,0,,2,2,,restaurant,7,6,3,-0.384270712,0.14481569,10.35621303,-0.370106501,0.196570479,0.658570545,,,,C
13563,13563,13563,13563,2018_11_28_01_23,meal,3,0,,2,2,,restaurant,7,6,3,-3.805595312,8.924720003,1.417208349,-0.583341471,0.107340495,0.535677083,,,,C
13564,13564,13564,13564,2018_11_28_01_23,meal,3,0,,2,2,,restaurant,7,6,3,-0.398491144,0.147797048,10.35995314,-0.583341471,0.107340495,0.535677083,,,,C
13565,13565,13565,13565,2018_11_28_01_24,meal,3,0,,2,2,,restaurant,7,6,3,-4.047848229,8.946852023,0.995556088,-0.484147135,0.009261068,0.604321289,,,,C
13566,13566,13566,13566,2018_11_28_01_24,meal,3,0,,2,2,,restaurant,7,6,3,-0.399995227,0.148684484,10.36100143,-0.484147135,0.009261068,0.604321289,,,,C
13567,13567,13567,13567,2018_11_28_01_25,meal,3,0,,2,2,,restaurant,7,6,3,-3.663551101,9.146204108,0.365150188,-0.438264974,0.423022461,0.497395833,,,,C
13568,13568,13568,13568,2018_11_28_01_25,meal,3,0,,2,2,,restaurant,7,6,3,-0.397668053,0.148537025,10.35741683,-0.438264974,0.423022461,0.497395833,,,,C
13569,13569,13569,13569,2018_11_28_01_26,meal,3,0,,2,2,,restaurant,7,6,3,-0.395276532,0.154194097,10.35352661,-0.25711263,0.745296224,0.391292318,,,,C
13570,13570,13570,13570,2018_11_28_01_27,meal,3,0,,2,2,,restaurant,7,6,3,-2.970624172,9.366117012,-0.056452512,-0.341674805,0.550170898,0.507332357,,,,C
13571,13571,13571,13571,2018_11_28_01_27,meal,3,0,,2,2,,restaurant,7,6,3,-0.394679789,0.155219383,10.35435139,-0.341674805,0.550170898,0.507332357,,,,C
13572,13572,13572,13572,2018_11_28_01_28,meal,3,0,,2,2,,restaurant,7,6,3,-0.393807303,0.150971443,10.35207613,0.069889323,0.87516276,-0.032788086,,,,C
13573,13573,13573,13573,2018_11_28_01_29,meal,3,0,,2,2,,restaurant,7,6,3,-3.660593938,9.03293353,-0.431859711,0.148339844,0.983382161,-0.109269206,,,,C
13574,13574,13574,13574,2018_11_28_01_29,meal,3,0,,2,2,,restaurant,7,6,3,-0.394525831,0.151840112,10.3551701,0.148339844,0.983382161,-0.109269206,,,,C
13575,13575,13575,13575,2018_11_28_01_30,meal,3,0,,2,2,,restaurant,7,6,2,-3.30366005,9.292293478,-0.471209705,-0.207226563,0.738557943,0.020996094,,,,C
13576,13576,13576,13576,2018_11_28_01_30,meal,3,0,,2,2,,restaurant,7,6,2,-0.887974172,-0.227544283,9.869765351,-0.207226563,0.738557943,0.020996094,,,,C
13577,13577,13577,13577,2018_11_28_01_31,meal,3,0,,2,2,,restaurant,7,6,2,-3.095042117,9.310628139,-0.546339654,-0.863777669,0.398543294,-0.060750326,,,,C
13578,13578,13578,13578,2018_11_28_01_31,meal,3,0,,2,2,,restaurant,7,6,2,-9.120970094,-3.40325449,1.149700751,-0.863777669,0.398543294,-0.060750326,,,,C
13579,13579,13579,13579,2018_11_28_01_32,meal,3,0,,2,2,,restaurant,7,6,2,-9.185310606,0.765267822,2.760826904,-0.841430664,0.57516276,0.062996419,,,,C
13580,13580,13580,13580,2018_11_28_01_33,meal,3,0,,2,2,,restaurant,7,6,2,-3.865431233,8.965396813,-0.733403217,-0.811873046,0.610343929,0.154157439,,,,C
13581,13581,13581,13581,2018_11_28_01_33,meal,3,0,,2,2,,restaurant,7,6,2,-9.189879143,1.548909083,4.029903944,-0.811873046,0.610343929,0.154157439,,,,C
13582,13582,13582,13582,2018_11_28_01_34,meal,3,0,,2,2,,restaurant,7,6,2,-9.339287504,0.434176277,3.249340569,-0.730208333,0.597843424,0.136857096,,,,C
13583,13583,13583,13583,2018_11_28_01_35,meal,3,0,,2,2,,restaurant,7,6,3,-4.759043312,8.599020697,-0.330235093,-0.504671224,0.688069661,0.197176107,,,,C
13584,13584,13584,13584,2018_11_28_01_35,meal,3,0,,2,2,,restaurant,7,6,3,-9.417117436,-0.804363342,1.481656475,-0.504671224,0.688069661,0.197176107,,,,C
13585,13585,13585,13585,2018_11_28_01_36,meal,3,0,,2,2,,restaurant,7,6,3,-8.505011761,-4.416280613,2.686156226,-1.018684896,0.015185547,0.092049154,,,,C
13586,13586,13586,13586,2018_11_28_01_37,meal,3,0,,2,2,,restaurant,7,6,4,-3.959761494,9.047216759,-0.48261772,-0.912296549,0.071525065,0.22438151,,,,C
13587,13587,13587,13587,2018_11_28_01_37,meal,3,0,,2,2,,restaurant,7,6,4,-8.450400021,-4.363973786,2.284735712,-0.912296549,0.071525065,0.22438151,,,,C
13588,13588,13588,13588,2018_11_28_01_38,meal,3,0,,2,2,,restaurant,7,6,3,-3.369660595,9.045879795,-1.555212292,-0.640836589,-0.118245443,0.760530599,,,,C
13589,13589,13589,13589,2018_11_28_01_38,meal,3,0,,2,2,,restaurant,7,6,3,-7.951561964,-5.705725947,0.80773743,-0.640836589,-0.118245443,0.760530599,,,,C
13590,13590,13590,13590,2018_11_28_01_39,meal,3,0,,2,2,,restaurant,7,6,3,-3.376371546,9.146220184,-0.56569337,-0.868017578,-0.058146159,0.351114909,,,,C
13591,13591,13591,13591,2018_11_28_01_39,meal,3,0,,2,2,,restaurant,7,6,3,-7.986241231,-5.485297174,1.772384595,-0.868017578,-0.058146159,0.351114909,,,,C
13592,13592,13592,13592,2018_11_28_01_40,meal,3,0,,2,2,,restaurant,7,6,3,-3.150809574,9.087956165,-1.793295204,-1.008040365,-0.007600911,0.128133138,,,,C
13593,13593,13593,13593,2018_11_28_01_40,meal,3,0,,2,2,,restaurant,7,6,3,-8.062778348,-5.014962399,2.081704752,-1.008040365,-0.007600911,0.128133138,,,,C
13594,13594,13594,13594,2018_11_28_01_41,meal,3,0,,2,2,,restaurant,7,6,2,-3.085439439,8.886672536,-2.294817367,-0.629060872,0.505240885,0.221801758,,,,C
13595,13595,13595,13595,2018_11_28_01_41,meal,3,0,,2,2,,restaurant,7,6,2,-0.187484612,-8.474935389,1.974527084,-0.629060872,0.505240885,0.221801758,,,,C
13596,13596,13596,13596,2018_11_28_01_42,meal,3,0,,2,2,,restaurant,7,6,3,1.473621758,-9.552781771,1.486114243,-0.628312174,0.767814128,0.158390299,,,,C
13597,13597,13597,13597,2018_11_28_01_43,meal,3,0,,2,2,,restaurant,7,6,3,1.49236517,-9.417215814,2.102196223,-0.608569336,0.732470703,0.237060547,,,,C
13598,13598,13598,13598,2018_11_28_01_44,meal,3,0,,2,2,,restaurant,7,6,4,1.661037077,-9.256755851,2.752660359,-0.60797526,0.658943685,0.326529948,,,,C
13599,13599,13599,13599,2018_11_28_01_45,meal,3,0,,2,2,,restaurant,7,6,2,2.452786539,-9.293802707,1.895386199,-0.770078817,0.269842692,-0.367859237,,,,C
13600,13600,13600,13600,2018_11_28_01_46,meal,3,0,,2,2,,restaurant,7,6,3,-0.298026956,0.967922546,10.30065356,-0.689575195,0.354296875,-0.005371094,,,,C
13601,13601,13601,13601,2018_11_28_01_46,meal,3,0,,2,2,,restaurant,7,6,3,1.484710695,-9.257294799,2.469321447,-0.689575195,0.354296875,-0.005371094,,,,C
13602,13602,13602,13602,2018_11_28_01_47,meal,3,0,,2,2,,restaurant,7,6,3,-0.289532752,0.967770087,10.30595351,-0.883520508,0.043603516,-0.42265625,,,,C
13603,13603,13603,13603,2018_11_28_01_47,meal,3,0,,2,2,,restaurant,7,6,3,3.169325173,-8.07532039,4.970484733,-0.883520508,0.043603516,-0.42265625,,,,C
13604,13604,13604,13604,2018_11_28_01_48,meal,3,0,,2,2,,restaurant,7,6,3,-0.288565019,0.967099218,10.30899975,-0.826977539,0.104589844,-0.50686849,,,,C
13605,13605,13605,13605,2018_11_28_01_48,meal,3,0,,2,2,,restaurant,7,6,3,2.974909537,-8.059435,5.15722975,-0.826977539,0.104589844,-0.50686849,,,,C
13606,13606,13606,13606,2018_11_28_01_49,meal,3,0,,2,2,,restaurant,7,6,3,-0.290046948,0.964723873,10.31288687,-0.884692383,0.104296875,-0.471541341,,,,C
13607,13607,13607,13607,2018_11_28_01_49,meal,3,0,,2,2,,restaurant,7,6,3,3.050649955,-8.052954861,5.124064886,-0.884692383,0.104296875,-0.471541341,,,,C
13608,13608,13608,13608,2018_11_28_01_50,meal,3,0,,2,2,,restaurant,7,6,3,-0.288301567,0.965278856,10.31349011,-0.837980143,0.217659505,-0.179134115,,,,C
13609,13609,13609,13609,2018_11_28_01_50,meal,3,0,,2,2,,restaurant,7,6,3,3.208348307,-8.397080916,3.875236772,-0.837980143,0.217659505,-0.179134115,,,,C
13610,13610,13610,13610,2018_11_28_01_51,meal,3,0,,2,2,,restaurant,7,6,2,-0.290117762,0.964047358,10.31703224,-0.690527344,0.458878581,-0.019059245,,,,C
13611,13611,13611,13611,2018_11_28_01_51,meal,3,0,,2,2,,restaurant,7,6,2,2.879996726,-8.611275912,3.200247386,-0.690527344,0.458878581,-0.019059245,,,,C
13612,13612,13612,13612,2018_11_28_01_52,meal,3,0,,2,2,,restaurant,7,6,2,-0.287532098,0.966656929,10.32004265,-0.647045898,0.527888997,0.24621582,,,,C
13613,13613,13613,13613,2018_11_28_01_52,meal,3,0,,2,2,,restaurant,7,6,2,1.287460837,-9.636322512,1.798534377,-0.647045898,0.527888997,0.24621582,,,,C
13614,13614,13614,13614,2018_11_28_01_53,study,3,0,,3,3,,workplace,5,4,3,-0.287306888,0.966890183,10.31810156,-0.765299479,0.034757487,0.280655924,,,,C
13615,13615,13615,13615,2018_11_28_01_53,study,3,0,,3,3,,workplace,5,4,3,0.171165315,-0.974772557,8.202506771,-0.765299479,0.034757487,0.280655924,,,,C
13616,13616,13616,13616,2018_11_28_01_54,study,3,0,,3,3,,workplace,5,4,3,-0.286103084,0.966697145,10.32167543,-0.719034831,0.033186849,0.442651367,,,,C
13617,13617,13617,13617,2018_11_28_01_54,study,3,0,,3,3,,workplace,5,4,3,-0.156907347,0.23203112,10.39232176,-0.719034831,0.033186849,0.442651367,,,,C
13618,13618,13618,13618,2018_11_28_01_55,study,3,0,,3,3,,workplace,5,4,3,-0.285778674,0.967825879,10.32424658,-0.735823568,0.121069336,0.547363281,,,,C
13619,13619,13619,13619,2018_11_28_01_55,study,3,0,,3,3,,workplace,5,4,3,-0.205252526,0.229824593,10.39617715,-0.735823568,0.121069336,0.547363281,,,,C
13620,13620,13620,13620,2018_11_28_01_56,study,3,0,,3,3,,workplace,5,4,3,-0.286832523,0.96674677,10.32686182,-0.37874544,0.502043708,0.659116076,,,,C
13621,13621,13621,13621,2018_11_28_01_56,study,3,0,,3,3,,workplace,5,4,3,-0.29689979,0.349762687,10.37385908,-0.37874544,0.502043708,0.659116076,,,,C
13622,13622,13622,13622,2018_11_28_01_57,study,3,0,,3,3,,workplace,5,4,3,-0.28759177,0.963974751,10.32728863,-0.817285156,0.299186198,0.282063802,,,,C
13623,13623,13623,13623,2018_11_28_01_57,study,3,0,,3,3,,workplace,5,4,3,-0.154934075,0.24323266,10.40882109,-0.817285156,0.299186198,0.282063802,,,,C
13624,13624,13624,13624,2018_11_28_01_58,study,3,0,,3,3,,workplace,5,4,3,-0.286548826,0.966032022,10.32787187,-0.532430013,-0.039819336,0.816259766,,,,C
13625,13625,13625,13625,2018_11_28_01_58,study,3,0,,3,3,,workplace,5,4,3,-0.154737511,0.244776642,10.40246781,-0.532430013,-0.039819336,0.816259766,,,,C
13626,13626,13626,13626,2018_11_28_01_59,study,3,0,,3,3,,workplace,5,4,3,-0.156716262,0.241633296,10.40202346,-0.603955078,-0.084895833,0.735717773,,,,C
13627,13627,13627,13627,2018_11_28_02_00,study,3,0,,3,3,,workplace,5,4,3,-0.153132391,0.245302451,10.39627367,-0.88297526,-0.147485352,0.290836589,,,,C
13628,13628,13628,13628,2018_11_28_02_01,study,3,0,,3,3,,workplace,5,4,3,-0.288282417,0.966472507,10.32584903,-0.903092448,-0.259570313,0.108064779,,,,C
13629,13629,13629,13629,2018_11_28_02_01,study,3,0,,3,3,,workplace,5,4,3,-0.154191416,0.243396205,10.39679915,-0.903092448,-0.259570313,0.108064779,,,,C
13630,13630,13630,13630,2018_11_28_02_02,study,3,0,,3,3,,workplace,5,4,3,-0.28724634,0.966736698,10.32479208,-0.473909505,-0.065877279,0.751668294,,,,C
13631,13631,13631,13631,2018_11_28_02_02,study,3,0,,3,3,,workplace,5,4,3,-0.152247086,0.245217222,10.39474294,-0.473909505,-0.065877279,0.751668294,,,,C
13632,13632,13632,13632,2018_11_28_02_03,study,3,0,,3,3,,workplace,5,4,3,-0.290077722,0.96352699,10.3303363,-0.357755534,-0.038753255,0.922900391,,,,C
13633,13633,13633,13633,2018_11_28_02_03,study,3,0,,3,3,,workplace,5,4,3,-0.153942076,0.245093327,10.39907806,-0.357755534,-0.038753255,0.922900391,,,,C
13634,13634,13634,13634,2018_11_28_02_04,study,3,0,,3,3,,workplace,5,4,3,-0.154475611,0.24420321,10.39717718,-0.575520833,-0.094620768,0.617675781,,,,C
13635,13635,13635,13635,2018_11_28_02_05,study,3,0,,3,3,,workplace,5,4,3,-0.287560119,0.967223368,10.32829871,-0.412906901,-0.053816732,0.886246745,,,,C
13636,13636,13636,13636,2018_11_28_02_05,study,3,0,,3,3,,workplace,5,4,3,-0.154336194,0.243715253,10.39838367,-0.412906901,-0.053816732,0.886246745,,,,C
13637,13637,13637,13637,2018_11_28_02_06,study,3,0,,3,3,,workplace,5,4,3,-0.154196237,0.242984005,10.39498911,-0.441023763,-0.292081706,0.697607422,,,,C
13638,13638,13638,13638,2018_11_28_02_07,study,3,0,,3,3,,workplace,5,4,3,-0.155127112,0.243221935,10.39635141,-0.441896821,-0.092569372,0.845777423,,,,C
13639,13639,13639,13639,2018_11_28_02_08,study,3,0,,3,3,,workplace,5,4,3,-0.154692778,0.242567752,10.39663292,-0.458797201,-0.02800293,0.804573568,,,,C
13640,13640,13640,13640,2018_11_28_02_09,study,3,0,,3,3,,workplace,5,4,3,-0.152499657,0.244431101,10.39388749,-0.43824056,-0.068546549,0.879345703,,,,C
13641,13641,13641,13641,2018_11_28_02_10,study,3,0,,3,3,,workplace,5,4,3,-0.153491655,0.24363214,10.39321188,-0.429996745,-0.074910482,0.886149089,,,,C
13642,13642,13642,13642,2018_11_28_02_11,study,3,0,,3,3,,workplace,5,4,3,-0.155738398,0.241090479,10.4007886,-0.411051432,-0.055354818,0.89761556,,,,C
13643,13643,13643,13643,2018_11_28_02_12,study,3,0,,3,3,,workplace,5,4,3,-0.290496475,0.968020859,10.32355113,-0.615340169,0.016015625,0.599316406,,,,C
13644,13644,13644,13644,2018_11_28_02_12,study,3,0,,3,3,,workplace,5,4,3,-0.155266528,0.242028856,10.39789302,-0.615340169,0.016015625,0.599316406,,,,C
13645,13645,13645,13645,2018_11_28_02_13,study,3,0,,3,3,,workplace,5,4,3,-0.151280857,0.243150139,10.3924703,-0.919401042,-0.163688151,0.106827799,,,,C
13646,13646,13646,13646,2018_11_28_02_14,study,3,0,,3,3,,workplace,5,4,3,-0.152437992,0.242219212,10.39080426,-0.48902181,-0.031339518,0.855485026,,,,C
13647,13647,13647,13647,2018_11_28_02_15,study,3,0,,3,3,,workplace,5,4,3,-0.152655159,0.241063668,10.39405105,-0.399788411,0.014851888,0.902547201,,,,C
13648,13648,13648,13648,2018_11_28_02_16,study,3,0,,3,3,,workplace,5,4,3,-0.291318248,0.968885232,10.32694632,-0.431754557,0.024967448,0.890901693,,,,C
13649,13649,13649,13649,2018_11_28_02_16,study,3,0,,3,3,,workplace,5,4,3,-0.153033081,0.241544771,10.39671732,-0.431754557,0.024967448,0.890901693,,,,C
13650,13650,13650,13650,2018_11_28_02_17,study,3,0,,3,3,,workplace,5,4,3,-0.290633131,0.967983131,10.31903371,-0.49358724,-0.038224284,0.857820638,,,,C
13651,13651,13651,13651,2018_11_28_02_17,study,3,0,,3,3,,workplace,5,4,3,-0.132262889,0.232269736,10.40026847,-0.49358724,-0.038224284,0.857820638,,,,C
13652,13652,13652,13652,2018_11_28_02_18,study,3,0,,3,3,,workplace,5,4,3,-0.140024606,0.2270041,10.39531115,-0.409016927,-0.031469727,0.901334635,,,,C
13653,13653,13653,13653,2018_11_28_02_19,study,3,0,,3,3,,workplace,5,4,3,-0.285184522,0.969384126,10.32131468,-0.436319372,-0.055880341,0.871954794,,,,C
13654,13654,13654,13654,2018_11_28_02_19,study,3,0,,3,3,,workplace,5,4,3,-0.138694792,0.228089937,10.39389823,-0.436319372,-0.055880341,0.871954794,,,,C
13655,13655,13655,13655,2018_11_28_02_20,study,3,0,,3,3,,workplace,5,4,3,-0.139579948,0.227775093,10.39560136,-0.535213216,0.060970052,0.758243815,,,,C
13656,13656,13656,13656,2018_11_28_02_21,study,3,0,,3,3,,workplace,5,4,3,-0.139330207,0.227768207,10.39588222,-0.755094401,0.113598633,0.351831055,,,,C
13657,13657,13657,13657,2018_11_28_02_22,study,3,0,,3,3,,workplace,5,4,3,-0.290488332,0.967721671,10.32800773,-0.49222819,0.032958984,0.840869141,,,,C
13658,13658,13658,13658,2018_11_28_02_22,study,3,0,,3,3,,workplace,5,4,3,-0.138657141,0.229714597,10.39399987,-0.49222819,0.032958984,0.840869141,,,,C
13659,13659,13659,13659,2018_11_28_02_23,study,3,0,,3,3,,workplace,5,4,3,-0.138531246,0.229757567,10.39523877,-0.492618815,-0.077319336,0.712605794,,,,C
13660,13660,13660,13660,2018_11_28_02_24,study,3,0,,3,3,,workplace,5,4,3,-0.140697556,0.22824812,10.39316094,-0.346272786,-0.019498698,0.891162109,,,,C
13661,13661,13661,13661,2018_11_28_02_25,study,3,0,,3,3,,workplace,5,4,3,-0.288697768,0.972381187,10.32810128,-0.38741862,-0.037166341,0.901318359,,,,C
13662,13662,13662,13662,2018_11_28_02_25,study,3,0,,3,3,,workplace,5,4,3,-0.139005797,0.229127513,10.39321455,-0.38741862,-0.037166341,0.901318359,,,,C
13663,13663,13663,13663,2018_11_28_02_26,study,3,0,,3,3,,workplace,5,4,3,-0.137745691,0.230285738,10.39143433,-0.391479492,-0.050219727,0.908260091,,,,C
13664,13664,13664,13664,2018_11_28_02_27,study,3,0,,3,3,,workplace,5,4,3,-0.27667395,0.974823166,10.32703764,-0.606892904,-0.18671875,0.61809082,,,,C
13665,13665,13665,13665,2018_11_28_02_27,study,3,0,,3,3,,workplace,5,4,3,-0.137718238,0.229078826,10.39245202,-0.606892904,-0.18671875,0.61809082,,,,C
13666,13666,13666,13666,2018_11_28_02_28,study,3,0,,3,3,,workplace,5,4,3,-0.139818698,0.226350643,10.39326218,-0.507511393,-0.11554362,0.841349284,,,,C
13667,13667,13667,13667,2018_11_28_02_29,study,3,0,,3,3,,workplace,5,4,3,-1.425032066,1.631781023,9.952636162,-0.550195313,0.095279948,0.684871419,,,,C
13668,13668,13668,13668,2018_11_28_02_29,study,3,0,,3,3,,workplace,5,4,3,-0.140257859,0.226559042,10.39641844,-0.550195313,0.095279948,0.684871419,,,,C
13669,13669,13669,13669,2018_11_28_02_30,study,3,0,,3,3,,workplace,5,4,3,-0.139761861,0.225580449,10.39493848,-0.513011334,0.006391675,0.818036738,,,,C
13670,13670,13670,13670,2018_11_28_02_31,study,3,0,,3,3,,workplace,5,4,3,-0.141150658,0.226197096,10.39538622,-0.603442383,-0.08984375,0.753474935,,,,C
13671,13671,13671,13671,2018_11_28_02_32,study,3,0,,3,3,,workplace,5,4,3,-0.140992475,0.226130069,10.39745869,-0.403971354,-0.280924479,0.421590169,,,,C
13672,13672,13672,13672,2018_11_28_02_33,study,3,0,,3,3,,workplace,5,4,3,-0.273833177,0.134716774,10.39301385,-0.824511719,0.052840169,0.250764974,,,,C
13673,13673,13673,13673,2018_11_28_02_33,study,3,0,,3,3,,workplace,5,4,3,-0.140118444,0.227248078,10.39604309,-0.824511719,0.052840169,0.250764974,,,,C
13674,13674,13674,13674,2018_11_28_02_34,study,3,0,,3,3,,workplace,5,4,3,-0.139196339,0.226592075,10.39567379,-0.508032227,-0.014208984,0.78922526,,,,C
13675,13675,13675,13675,2018_11_28_02_35,study,3,0,,3,3,,workplace,5,4,3,-0.140131849,0.226835192,10.39920139,-0.425846354,-0.125553385,0.834016927,,,,C
13676,13676,13676,13676,2018_11_28_02_36,study,3,0,,3,3,,workplace,5,4,3,-0.273818498,0.132756042,10.40480937,-0.634057617,-0.084350586,0.685652669,,,,C
13677,13677,13677,13677,2018_11_28_02_36,study,3,0,,3,3,,workplace,5,4,3,-0.139716282,0.225537551,10.39744262,-0.634057617,-0.084350586,0.685652669,,,,C
13678,13678,13678,13678,2018_11_28_02_37,study,3,0,,3,3,,workplace,5,4,3,-0.139104862,0.227729175,10.3948203,-0.625292969,-0.054964193,0.572526042,,,,C
13679,13679,13679,13679,2018_11_28_02_38,study,3,0,,3,3,,workplace,5,4,3,-0.139281948,0.227068446,10.39295448,-0.632373047,-0.000830078,0.602270508,,,,C
13680,13680,13680,13680,2018_11_28_02_39,study,3,0,,3,3,,workplace,5,4,3,-0.140005839,0.225355238,10.40219079,-0.589379883,0.000602214,0.767480469,,,,C
13681,13681,13681,13681,2018_11_28_02_40,study,3,0,,3,3,,workplace,5,4,3,-0.276183211,0.130646913,10.42283095,-0.474471029,-0.013313802,0.87179362,,,,C
13682,13682,13682,13682,2018_11_28_02_40,study,3,0,,3,3,,workplace,5,4,3,-0.139582631,0.225500265,10.40064999,-0.474471029,-0.013313802,0.87179362,,,,C
13683,13683,13683,13683,2018_11_28_02_41,study,3,0,,3,3,,workplace,5,4,3,-0.140136499,0.225151422,10.40002671,-0.458325195,-0.064493815,0.851033529,,,,C
13684,13684,13684,13684,2018_11_28_02_42,study,3,0,,3,3,,workplace,5,4,3,-0.139209559,0.226760122,10.39927914,-0.48650013,-0.053649362,0.829004364,,,,C
13685,13685,13685,13685,2018_11_28_02_43,study,3,0,,3,3,,workplace,5,4,3,-0.140024606,0.225368643,10.40069206,-0.84905599,-0.051017253,0.387231445,,,,C
13686,13686,13686,13686,2018_11_28_02_44,study,3,0,,3,3,,workplace,5,4,3,-0.140064822,0.225800297,10.39709675,-0.829939779,0.147444661,0.516129557,,,,C
